,worker_id,gender,english_first_language,age_group,education,ratio
552,2483,male,0,30-45,hs,0.2182628062360802
553,110,male,0,30-45,bachelors,0.08936170212765958
554,3566,male,0,18-30,bachelors,0.0663265306122449
555,813,male,0,18-30,bachelors,0.2205240174672489
556,2732,male,0,,bachelors,0.09738717339667459
557,2017,male,0,18-30,hs,0.12064965197215777
558,4084,female,0,18-30,hs,0.0979498861047836
559,2577,male,0,18-30,bachelors,0.11502347417840375
560,3926,female,1,30-45,bachelors,0.13793103448275862
561,3456,male,0,18-30,hs,0.07339449541284404
562,225,male,0,30-45,professional,0.21797752808988763
563,279,male,0,18-30,hs,0.2178649237472767
564,734,male,1,18-30,professional,0.06263498920086392
565,3169,male,1,18-30,hs,0.12354312354312354
566,2524,female,1,45-60,some,0.11944444444444445
567,1631,male,0,18-30,hs,0.04849884526558892
568,256,male,0,18-30,bachelors,0.08078602620087336
569,122,female,0,45-60,some,0.08742004264392324
570,1907,male,0,45-60,bachelors,0.17715617715617715
571,1273,male,1,Over 60,bachelors,0.11832946635730858
572,1357,male,0,30-45,professional,0.09955752212389381
573,2945,female,0,Over 60,bachelors,0.125
574,3041,male,1,18-30,hs,0.10335195530726257
575,2346,male,0,18-30,bachelors,0.2478386167146974
576,82,male,0,18-30,bachelors,0.11530398322851153
577,395,male,0,18-30,bachelors,0.15359477124183007
578,1183,male,0,30-45,masters,0.17173913043478262
579,1689,male,1,18-30,bachelors,0.18699186991869918
580,3702,female,0,45-60,professional,0.20476190476190476
581,2428,male,0,18-30,bachelors,0.1930232558139535
582,2306,male,1,18-30,professional,0.13106796116504854
583,487,male,0,18-30,bachelors,0.20044543429844097
584,1356,male,0,18-30,bachelors,0.0801781737193764
585,1740,female,1,18-30,hs,0.07710843373493977
586,1807,male,0,18-30,bachelors,0.11547344110854503
587,516,male,0,18-30,hs,0.10154525386313466
588,154,male,0,30-45,bachelors,0.13901345291479822
589,406,male,0,18-30,bachelors,0.14375
590,3842,female,0,30-45,professional,0.11888111888111888
591,981,male,0,18-30,bachelors,0.0784313725490196
592,2254,male,0,45-60,masters,0.12100456621004566
593,124,male,0,30-45,bachelors,0.13125
594,286,female,1,30-45,bachelors,0.2554585152838428
595,2448,female,0,18-30,bachelors,0.16856492027334852
596,2418,male,0,30-45,bachelors,0.218562874251497
597,1891,female,0,30-45,hs,0.1939252336448598
598,1026,male,1,45-60,masters,0.10337078651685393
599,2111,male,0,30-45,bachelors,0.16743119266055045
600,2300,male,0,18-30,hs,0.11241217798594848
601,2967,male,0,18-30,hs,0.11347517730496454
602,338,male,0,30-45,professional,0.08492569002123142
603,319,female,0,18-30,professional,0.11764705882352941
604,840,male,0,18-30,hs,0.10964912280701754
605,130,female,0,18-30,hs,0.14853556485355648
606,790,male,0,18-30,bachelors,0.2376470588235294
607,2592,female,0,30-45,bachelors,0.11188811188811189
608,3171,male,1,18-30,hs,0.17058823529411765
609,3212,male,0,18-30,doctorate,0.10983981693363844
610,1330,female,1,,bachelors,0.2437357630979499
611,508,male,0,18-30,hs,0.1574279379157428
612,1304,male,0,,bachelors,0.13815789473684212
613,349,male,0,18-30,bachelors,0.4444444444444444
614,472,female,0,18-30,bachelors,0.175054704595186
615,1178,male,0,30-45,professional,0.09115281501340483
616,90,female,0,18-30,hs,0.07851239669421488
617,2495,male,0,45-60,bachelors,0.19444444444444445
618,270,male,0,18-30,bachelors,0.11688311688311688
619,2230,male,0,18-30,bachelors,0.22535211267605634
620,4220,male,0,45-60,masters,0.05154639175257732
621,2455,female,0,18-30,bachelors,0.10138248847926268
622,2837,male,0,30-45,bachelors,0.13002364066193853
623,333,female,0,18-30,hs,0.2751322751322751
624,1046,male,0,30-45,masters,0.21238938053097345
625,1036,male,0,18-30,some,0.10377358490566038
626,2804,male,0,30-45,bachelors,0.15935334872979215
627,2549,male,0,18-30,bachelors,0.1958997722095672
628,1910,male,1,18-30,hs,0.16470588235294117
629,415,female,1,30-45,hs,0.19813519813519814
630,3173,male,0,18-30,hs,0.15839243498817968
631,1746,male,0,18-30,bachelors,0.11142061281337047
632,1025,female,0,18-30,professional,0.14192139737991266
633,3355,male,0,30-45,bachelors,0.4722222222222222
634,3222,male,0,45-60,hs,0.0867579908675799
635,1058,male,0,30-45,bachelors,0.06201550387596899
636,2112,female,0,18-30,bachelors,0.16859122401847576
637,655,male,0,18-30,bachelors,0.17391304347826086
638,4150,female,1,18-30,masters,0.1111111111111111
639,1691,male,0,18-30,professional,0.2145748987854251
640,1830,female,0,18-30,bachelors,0.1756440281030445
641,3121,female,0,18-30,bachelors,0.3544973544973545
642,33,female,0,30-45,doctorate,0.08744394618834081
643,679,male,1,18-30,masters,0.10805084745762712
644,1569,male,0,45-60,hs,0.16083916083916083
645,3431,female,0,30-45,bachelors,0.33974358974358976
646,1593,male,0,Under 18,hs,0.08944954128440367
647,599,male,0,30-45,hs,0.09933774834437085
648,387,male,0,18-30,hs,0.07209302325581396
649,2171,male,0,30-45,doctorate,0.11058823529411765
650,1864,female,1,45-60,hs,0.13297872340425532
651,1660,female,1,30-45,bachelors,0.11212814645308924
652,855,male,0,,bachelors,0.16666666666666666
653,2499,female,1,45-60,hs,0.12149532710280374
654,1999,male,0,18-30,professional,0.13163972286374134
655,2750,female,0,45-60,bachelors,0.22096317280453256
656,1755,male,0,18-30,bachelors,0.09382151029748284
657,2918,female,0,30-45,bachelors,0.16397228637413394
658,2737,male,0,45-60,bachelors,0.18287037037037038
659,2756,male,0,18-30,bachelors,0.11241217798594848
660,2312,female,0,30-45,hs,0.12296983758700696
661,1110,male,0,Under 18,bachelors,0.07623318385650224
662,4067,male,0,Under 18,hs,0.0625
663,1852,female,0,30-45,hs,0.13380281690140844
664,252,male,0,30-45,bachelors,0.08695652173913043
665,2281,male,1,18-30,bachelors,0.1313364055299539
666,1992,female,0,18-30,some,0.107981220657277
667,247,male,0,18-30,hs,0.1891891891891892
668,1607,male,0,30-45,hs,0.13114754098360656
669,4072,male,0,30-45,bachelors,0.07352941176470588
670,3716,male,0,18-30,hs,0.09319899244332494
671,1568,male,0,18-30,bachelors,0.15384615384615385
672,3461,male,0,30-45,professional,0.23148148148148148
673,3591,male,0,30-45,masters,0.07819905213270142
674,1859,male,0,18-30,hs,0.07488986784140969
675,2120,male,1,30-45,masters,0.15151515151515152
676,1231,male,0,18-30,bachelors,0.11697247706422019
677,1535,male,0,18-30,bachelors,0.1318181818181818
678,2203,male,0,18-30,masters,0.18097447795823665
679,2960,female,0,18-30,professional,0.1828978622327791
680,1328,female,0,18-30,masters,0.2780487804878049
681,1361,male,0,30-45,hs,0.6145374449339207
682,2513,female,0,30-45,bachelors,0.08857808857808858
683,3294,male,0,18-30,bachelors,0.14617169373549885
684,2347,male,0,18-30,bachelors,0.1761904761904762
685,1483,female,0,18-30,professional,0.08260869565217391
686,1252,male,0,18-30,hs,0.13228699551569506
687,2446,male,0,30-45,hs,0.1736111111111111
688,503,male,0,18-30,hs,0.10947368421052632
689,2489,male,0,18-30,masters,0.07311320754716981
690,451,male,0,30-45,professional,0.07981220657276995
691,3182,female,1,30-45,bachelors,0.06451612903225806
692,1375,male,0,18-30,bachelors,0.26558891454965355
693,2372,male,0,18-30,masters,0.07142857142857142
694,4145,male,0,30-45,professional,0.06220095693779904
695,2961,male,0,18-30,bachelors,0.23255813953488372
696,551,male,0,30-45,bachelors,0.1330166270783848
697,1596,male,0,18-30,hs,0.09684684684684684
698,3008,male,0,18-30,hs,0.18435754189944134
699,607,male,0,30-45,bachelors,0.34934497816593885
700,869,male,0,18-30,hs,0.13769751693002258
701,2214,male,1,18-30,doctorate,0.1359447004608295
702,2341,male,0,45-60,bachelors,0.08899297423887588
703,1836,female,0,18-30,professional,0.13902439024390245
704,2903,female,1,18-30,bachelors,0.13793103448275862
705,1861,male,1,18-30,hs,0.08851674641148326
706,2449,male,0,18-30,bachelors,0.1132596685082873
707,875,male,0,18-30,professional,0.16079295154185022
708,1068,male,0,Under 18,some,0.11931818181818182
709,96,male,0,18-30,bachelors,0.10434782608695652
710,3247,male,0,30-45,masters,0.14893617021276595
711,1211,male,0,Under 18,hs,0.1210762331838565
712,426,male,0,18-30,professional,0.08256880733944955
713,4135,male,1,18-30,doctorate,0.3333333333333333
714,2363,male,0,18-30,masters,0.0776255707762557
715,601,male,0,,hs,0.15417558886509636
716,1170,male,0,18-30,professional,0.13761467889908258
717,4111,male,0,30-45,masters,0.13063063063063063
718,1464,female,0,30-45,masters,0.0967741935483871
719,1516,male,0,18-30,professional,0.07819905213270142
720,4192,male,0,30-45,bachelors,0.0893854748603352
721,3141,male,0,18-30,hs,0.12910798122065728
722,888,male,0,18-30,hs,0.35014836795252224
723,1789,male,1,30-45,bachelors,0.10623556581986143
724,2740,male,1,18-30,doctorate,0.1425233644859813
725,1640,male,0,18-30,hs,0.11239193083573487
726,1533,male,0,18-30,professional,0.13178294573643412
727,1491,male,0,18-30,some,0.09907834101382489
728,1403,male,1,18-30,bachelors,0.22041763341067286
729,841,male,0,30-45,bachelors,0.1511879049676026
730,2453,male,0,30-45,hs,0.09557109557109557
731,4074,male,0,30-45,masters,0.09280742459396751
732,1072,female,0,30-45,bachelors,0.2916666666666667
733,2365,male,0,18-30,professional,0.14516129032258066
734,3889,male,0,18-30,bachelors,0.11065573770491803
735,1019,female,0,30-45,professional,0.08
736,907,female,0,30-45,hs,0.13063063063063063
737,3890,male,1,45-60,bachelors,0.1405152224824356
738,462,male,0,18-30,masters,0.25
739,1337,male,0,18-30,bachelors,0.12582781456953643
740,3089,male,0,18-30,bachelors,0.08498583569405099
741,1618,female,0,45-60,bachelors,0.14219114219114218
742,1069,female,0,18-30,some,0.09329446064139942
743,2578,female,0,18-30,bachelors,0.22916666666666666
744,457,female,0,30-45,professional,0.16203703703703703
745,1469,female,1,,bachelors,0.17990654205607476
746,3623,male,0,18-30,bachelors,0.2037037037037037
747,2221,male,1,45-60,professional,0.25462962962962965
748,1115,male,0,18-30,bachelors,0.12471655328798185
749,2311,male,0,18-30,professional,0.05620608899297424
750,1207,female,0,30-45,hs,0.14814814814814814
751,1067,male,0,30-45,masters,0.20588235294117646
752,3873,female,1,18-30,hs,0.21794871794871795
753,4285,male,0,18-30,hs,0.18604651162790697
754,1318,male,0,18-30,bachelors,0.16783216783216784
755,3600,female,1,45-60,professional,0.2
756,3505,male,0,30-45,masters,0.08235294117647059
757,596,male,0,30-45,bachelors,0.14685314685314685
758,857,male,0,18-30,professional,0.12984054669703873
759,1665,female,0,30-45,hs,0.06040268456375839
760,2528,male,1,18-30,professional,0.10772833723653395
761,3559,male,0,30-45,hs,0.23938223938223938
762,2367,male,0,30-45,masters,0.24355971896955503
763,1681,female,1,30-45,hs,0.14736842105263157
764,2730,male,0,30-45,bachelors,0.13990825688073394
765,1739,male,0,18-30,hs,0.0967741935483871
766,695,female,0,30-45,bachelors,0.15529411764705883
767,2411,male,0,18-30,hs,0.15702479338842976
768,366,male,0,30-45,hs,0.11506276150627615
769,1092,male,0,30-45,bachelors,0.16055045871559634
770,384,male,0,18-30,professional,0.06837606837606838
771,75,male,0,18-30,professional,0.15592515592515593
772,2770,female,0,30-45,masters,0.21428571428571427
773,428,male,0,Under 18,hs,0.09453781512605042
774,1390,female,0,30-45,bachelors,0.12211981566820276
775,988,male,0,18-30,hs,0.12751677852348994
776,3181,male,0,18-30,bachelors,0.061611374407582936
777,4017,male,0,30-45,bachelors,0.12351543942992874
778,244,male,1,18-30,bachelors,0.14254859611231102
779,1475,male,0,30-45,hs,0.11617312072892938
780,3175,male,0,30-45,bachelors,0.0936768149882904
781,1958,male,0,30-45,bachelors,0.08604651162790698
782,932,male,1,18-30,bachelors,0.25757575757575757
783,3945,male,0,18-30,hs,0.15130023640661938
784,2227,male,0,45-60,bachelors,0.132
785,3697,female,1,18-30,hs,0.12211981566820276
786,68,male,0,18-30,professional,0.09247311827956989
787,1934,female,0,18-30,bachelors,0.14874141876430205
788,3007,male,0,18-30,professional,0.05924170616113744
789,1059,male,0,30-45,hs,0.15638766519823788
790,2473,female,0,45-60,bachelors,0.2471131639722864
791,112,male,0,18-30,hs,0.16810344827586207
792,1085,female,0,45-60,professional,0.1981981981981982
793,1468,male,0,18-30,bachelors,0.19168591224018475
794,1259,male,1,18-30,bachelors,0.11659192825112108
795,984,male,0,30-45,bachelors,0.05921052631578947
796,3761,male,1,30-45,bachelors,0.15261958997722094
797,163,male,0,30-45,professional,0.12827225130890052
798,972,male,0,45-60,hs,0.1261061946902655
799,610,female,0,30-45,hs,0.32905982905982906
800,992,male,0,30-45,masters,0.14192139737991266
801,1939,female,0,18-30,masters,0.1826086956521739
802,2923,male,0,30-45,professional,0.13958810068649885
803,2052,male,0,30-45,professional,0.1111111111111111
804,453,male,0,18-30,bachelors,0.1377672209026128
805,422,female,0,30-45,bachelors,0.3652173913043478
806,2415,male,0,18-30,hs,0.08409090909090909
807,2996,male,1,30-45,hs,0.1357142857142857
808,145,male,0,18-30,professional,0.11059907834101383
809,2388,male,0,45-60,professional,0.07710280373831775
810,4283,female,0,30-45,masters,0.2583732057416268
811,439,male,0,30-45,masters,0.14317180616740088
812,3662,female,1,30-45,hs,0.1330166270783848
813,4085,male,0,18-30,hs,0.13986013986013987
814,3524,male,0,18-30,bachelors,0.36363636363636365
815,633,male,0,30-45,masters,0.07671232876712329
816,1256,male,0,18-30,bachelors,0.1146067415730337
817,2713,male,1,18-30,bachelors,0.16111111111111112
818,731,male,0,18-30,masters,0.3595505617977528
819,497,female,0,30-45,bachelors,0.12681912681912683
820,1070,male,0,30-45,hs,0.1111111111111111
821,942,female,0,45-60,some,0.08986175115207373
822,870,male,0,30-45,bachelors,0.21495327102803738
823,280,male,0,18-30,hs,0.10309278350515463
824,849,male,0,30-45,masters,0.11674008810572688
825,3525,female,1,45-60,professional,0.07746478873239436
826,1038,female,1,45-60,hs,0.1995249406175772
827,2251,male,1,45-60,hs,0.13394919168591224
828,464,male,1,30-45,bachelors,0.1662971175166297
829,1810,male,0,18-30,bachelors,0.07534246575342465
830,970,male,0,45-60,bachelors,0.1197339246119734
831,2253,male,0,18-30,hs,0.14883720930232558
832,748,male,1,18-30,masters,0.09523809523809523
833,1822,male,1,30-45,bachelors,0.08064516129032258
834,3488,male,0,30-45,professional,0.20187793427230047
835,4249,male,0,18-30,bachelors,0.07819905213270142
836,1916,male,0,18-30,some,0.0947867298578199
837,1300,male,0,18-30,hs,0.08803611738148984
838,771,male,0,18-30,hs,0.07592190889370933
839,2623,male,0,18-30,bachelors,0.15825688073394495
840,2479,female,1,30-45,bachelors,0.33480176211453744
841,872,male,0,30-45,bachelors,0.13963963963963963
842,1620,male,1,18-30,none,0.12643678160919541
843,4258,female,0,18-30,bachelors,0.11290322580645161
844,25,male,0,30-45,masters,0.17130620985010706
845,577,male,0,30-45,hs,0.1870967741935484
846,1881,male,0,30-45,hs,0.16359447004608296
847,1768,male,0,18-30,hs,0.08080808080808081
848,1296,male,0,Over 60,bachelors,0.11655011655011654
849,3653,male,0,30-45,hs,0.14814814814814814
850,57,male,0,18-30,bachelors,0.09554140127388536
851,1465,female,1,45-60,hs,0.11983471074380166
852,1956,male,0,18-30,hs,0.16666666666666666
853,1967,female,0,30-45,masters,0.14186046511627906
854,308,male,0,18-30,professional,0.22105263157894736
855,1341,male,0,Under 18,bachelors,0.11581291759465479
856,1443,female,0,30-45,professional,0.12134831460674157
857,2417,female,0,30-45,masters,0.09339407744874716
858,3645,female,0,45-60,bachelors,0.12114014251781473
859,3073,female,0,30-45,masters,0.14285714285714285
860,2847,male,1,30-45,bachelors,0.1590909090909091
861,1087,female,0,30-45,professional,0.3144208037825059
862,246,male,1,30-45,bachelors,0.08685968819599109
863,1856,female,0,30-45,professional,0.12646370023419204
864,725,male,0,30-45,bachelors,0.16052060737527116
865,1024,male,0,18-30,masters,0.0975609756097561
866,3191,male,0,30-45,bachelors,0.15207373271889402
867,2484,female,0,45-60,bachelors,0.11363636363636363
868,419,female,0,30-45,masters,0.12222222222222222
869,3373,male,0,18-30,bachelors,0.09252669039145907
870,2488,male,1,45-60,some,0.18140589569160998
871,3661,male,0,18-30,professional,0.17814726840855108
872,3751,male,1,18-30,bachelors,0.1522248243559719
873,20,male,0,30-45,hs,0.11464968152866242
874,1173,male,0,18-30,hs,0.1206140350877193
875,2459,female,0,18-30,hs,0.11398963730569948
876,1474,male,1,30-45,bachelors,0.14606741573033707
877,2376,female,0,18-30,masters,0.171021377672209
878,3698,female,1,18-30,bachelors,0.29493087557603687
879,2403,female,0,30-45,bachelors,0.0883054892601432
880,3178,male,0,30-45,masters,0.265625
881,1778,female,0,18-30,bachelors,0.08454106280193237
882,715,male,0,18-30,hs,0.11363636363636363
883,150,male,0,45-60,hs,0.13721413721413722
884,2089,male,0,30-45,professional,0.0962566844919786
885,3858,male,0,18-30,bachelors,0.06839622641509434
886,2037,male,0,Under 18,hs,0.09090909090909091
887,1941,female,0,30-45,bachelors,0.17985611510791366
888,4117,female,0,45-60,bachelors,0.05511811023622047
889,971,female,1,30-45,professional,0.31026785714285715
890,1853,male,0,30-45,some,0.08899297423887588
891,2937,male,1,30-45,masters,0.1864801864801865
892,3614,male,0,30-45,bachelors,0.15479876160990713
893,4001,female,0,45-60,doctorate,0.3191489361702128
894,2436,male,0,Under 18,hs,0.12735849056603774
895,3642,male,0,30-45,professional,0.2553191489361702
896,507,male,0,45-60,bachelors,0.21585903083700442
897,3184,female,0,45-60,bachelors,0.21933962264150944
898,2544,female,1,18-30,hs,0.33715596330275227
899,2179,male,0,45-60,professional,0.19455252918287938
900,3874,male,0,18-30,bachelors,0.10810810810810811
901,2962,male,0,18-30,hs,0.2219679633867277
902,62,female,0,30-45,bachelors,0.09401709401709402
903,2261,male,0,18-30,bachelors,0.04895104895104895
904,2535,female,1,,bachelors,0.19103773584905662
