,worker_id,gender,english_first_language,age_group,education
3247,2706,female,0,18-30,bachelors
3248,2637,male,1,18-30,masters
3249,2714,female,1,18-30,bachelors
3250,2433,female,0,18-30,bachelors
3251,3353,male,0,18-30,bachelors
3252,1096,female,0,18-30,bachelors
3253,2357,female,0,18-30,bachelors
3254,2724,female,1,18-30,masters
3255,1177,female,1,18-30,masters
3256,2705,male,0,18-30,masters
3257,2887,male,0,18-30,masters
3258,1871,male,0,18-30,bachelors
3259,1752,male,0,18-30,hs
3260,2638,male,0,18-30,hs
3261,2609,male,1,18-30,bachelors
3262,1687,female,0,18-30,bachelors
3263,2132,female,0,18-30,bachelors
3264,2142,male,0,30-45,bachelors
3265,389,male,0,18-30,bachelors
3266,674,female,0,18-30,bachelors
3267,3462,male,0,30-45,hs
3268,2532,female,0,18-30,masters
3269,3249,male,0,18-30,bachelors
3270,393,male,0,18-30,bachelors
3271,1280,male,0,30-45,masters
3272,4005,male,1,18-30,some
3273,1979,male,1,18-30,professional
3274,3666,female,1,30-45,hs
3275,2585,male,0,18-30,some
3276,1371,male,0,18-30,hs
3277,3242,male,0,18-30,hs
3278,2398,male,0,18-30,professional
3279,727,male,0,18-30,bachelors
3280,1445,male,0,18-30,some
3281,1090,male,1,45-60,bachelors
3282,4152,male,0,30-45,bachelors
3283,3493,male,0,18-30,hs
3284,3806,male,0,30-45,professional
3285,4066,male,0,45-60,hs
3286,4048,male,0,18-30,hs
3287,1504,female,1,30-45,hs
3288,4298,female,1,18-30,hs
3289,340,male,0,18-30,hs
3290,3115,female,0,18-30,bachelors
3291,3495,male,0,18-30,masters
3292,160,female,0,30-45,hs
3293,4128,female,0,30-45,hs
3294,4297,male,1,Over 60,professional
3295,566,female,0,18-30,bachelors
3296,570,female,0,18-30,bachelors
3297,3753,male,0,,bachelors
3298,690,male,0,30-45,bachelors
3299,4029,male,0,18-30,hs
3300,3123,female,0,45-60,bachelors
3301,4041,female,0,30-45,bachelors
3302,3841,male,1,45-60,hs
3303,1659,female,0,30-45,professional
3304,2471,male,0,18-30,professional
3305,1966,female,0,30-45,hs
3306,3511,male,0,45-60,professional
3307,2626,male,1,30-45,hs
3308,4224,female,0,30-45,bachelors
3309,2160,male,0,18-30,professional
3310,4259,male,0,18-30,hs
3311,3844,female,0,30-45,professional
3312,826,female,0,30-45,bachelors
3313,2316,male,0,Under 18,hs
3314,2273,female,0,30-45,bachelors
3315,4138,female,1,,hs
3316,2653,male,0,30-45,professional
3317,593,female,0,30-45,professional
3318,3265,male,0,30-45,hs
3319,3734,female,0,45-60,masters
3320,3243,male,1,18-30,doctorate
3321,2106,female,0,45-60,bachelors
3322,4016,female,0,30-45,masters
3323,3111,female,0,30-45,masters
3324,297,female,1,30-45,hs
3325,2328,male,0,18-30,bachelors
3326,2159,male,0,30-45,hs
3327,3774,female,1,30-45,hs
3328,832,female,0,30-45,hs
3329,3779,male,1,18-30,masters
3330,2155,female,0,18-30,some
3331,3412,female,0,30-45,hs
3332,3074,female,1,30-45,bachelors
3333,2870,female,1,30-45,hs
3334,1892,female,0,30-45,hs
3335,2723,male,1,18-30,hs
3336,1193,male,0,18-30,professional
3337,2582,male,0,18-30,masters
3338,4188,male,1,Under 18,hs
3339,2914,male,0,18-30,bachelors
3340,2002,male,1,18-30,bachelors
3341,3974,male,0,18-30,hs
3342,1708,male,1,18-30,bachelors
3343,3095,male,1,30-45,masters
3344,3335,male,0,30-45,hs
3345,3069,female,0,18-30,bachelors
3346,3390,male,1,Over 60,bachelors
3347,146,male,0,18-30,bachelors
3348,2282,male,0,30-45,hs
3349,258,male,0,45-60,professional
3350,1877,male,0,30-45,hs
3351,3724,female,0,30-45,bachelors
3352,2890,male,0,18-30,masters
3353,2256,male,0,18-30,bachelors
3354,3348,female,0,30-45,masters
3355,3810,male,0,30-45,bachelors
3356,4008,female,0,30-45,bachelors
3357,4045,male,0,30-45,masters
3358,4181,male,0,18-30,hs
3359,2181,male,0,18-30,bachelors
3360,3448,male,0,Under 18,some
3361,664,male,1,30-45,hs
3362,1262,female,0,30-45,professional
3363,3749,male,0,18-30,bachelors
3364,2948,female,0,45-60,bachelors
3365,3708,male,0,30-45,hs
3366,4221,male,0,18-30,professional
3367,4103,male,1,45-60,professional
3368,2248,male,1,30-45,doctorate
3369,1099,male,1,45-60,bachelors
3370,3832,female,0,45-60,bachelors
3371,521,female,0,30-45,professional
3372,3190,female,1,18-30,hs
3373,3913,female,0,18-30,some
3374,2727,female,0,18-30,some
3375,2359,female,0,18-30,some
3376,3301,female,1,18-30,bachelors
3377,3086,female,1,30-45,masters
3378,4155,male,1,30-45,masters
3379,3857,female,1,30-45,masters
3380,390,female,0,18-30,professional
3381,2098,female,0,30-45,masters
3382,2913,male,0,30-45,masters
3383,1981,male,0,18-30,bachelors
3384,3205,female,0,30-45,professional
3385,3681,female,1,30-45,masters
3386,3550,female,1,45-60,bachelors
3387,4211,female,0,,hs
3388,825,female,0,18-30,bachelors
3389,2046,male,1,18-30,masters
3390,894,male,0,,hs
3391,556,male,0,18-30,hs
3392,4205,male,1,30-45,professional
3393,4199,female,0,30-45,hs
3394,2366,male,0,Under 18,bachelors
3395,2954,male,0,18-30,professional
3396,1232,female,1,18-30,bachelors
3397,587,female,1,30-45,masters
3398,2600,male,1,18-30,hs
3399,1495,female,0,18-30,bachelors
3400,1478,male,0,18-30,hs
3401,2618,female,0,18-30,bachelors
3402,1701,female,0,30-45,professional
3403,1279,male,0,18-30,hs
3404,1794,female,0,45-60,masters
3405,4035,male,0,30-45,bachelors
3406,1601,male,0,18-30,hs
3407,3443,male,0,18-30,bachelors
3408,2274,male,0,18-30,bachelors
3409,1699,male,0,18-30,professional
3410,3153,female,1,18-30,hs
3411,1014,male,1,,bachelors
3412,1863,male,0,30-45,bachelors
3413,3783,male,0,18-30,bachelors
3414,4275,male,0,18-30,bachelors
3415,3324,male,0,18-30,masters
3416,3516,male,1,18-30,bachelors
3417,3807,male,0,18-30,bachelors
3418,3587,male,1,30-45,masters
3419,3948,male,1,30-45,bachelors
3420,4243,female,0,18-30,hs
3421,1926,female,0,30-45,some
3422,3018,female,0,45-60,professional
3423,555,male,0,18-30,bachelors
3424,3482,male,0,18-30,bachelors
3425,1172,male,0,18-30,hs
3426,2570,male,0,30-45,bachelors
3427,3604,female,1,18-30,bachelors
3428,2617,male,0,30-45,masters
3429,1146,male,0,30-45,masters
3430,418,male,1,18-30,professional
3431,3382,male,0,18-30,bachelors
3432,170,female,0,18-30,bachelors
3433,1322,male,1,18-30,hs
3434,3058,female,1,18-30,hs
3435,3830,female,1,30-45,bachelors
3436,1732,female,1,18-30,professional
3437,3641,male,1,18-30,bachelors
3438,2816,male,1,18-30,bachelors
3439,4239,male,1,30-45,hs
3440,2345,male,0,18-30,hs
3441,3082,female,0,18-30,bachelors
3442,3959,female,0,18-30,bachelors
3443,3954,female,0,18-30,bachelors
3444,3418,female,0,18-30,bachelors
3445,3745,male,0,18-30,bachelors
3446,1803,male,0,18-30,hs
3447,1976,male,0,18-30,bachelors
3448,1176,male,1,18-30,bachelors
3449,2172,female,1,45-60,hs
3450,2404,female,0,18-30,professional
3451,3631,male,0,30-45,hs
3452,1924,male,0,18-30,hs
3453,4025,male,0,18-30,hs
3454,2139,female,1,18-30,bachelors
3455,945,female,1,30-45,hs
3456,2632,male,0,18-30,masters
3457,3941,male,0,30-45,bachelors
3458,3028,male,0,30-45,hs
3459,2149,female,1,18-30,professional
3460,3620,male,1,30-45,masters
3461,2755,female,1,18-30,bachelors
3462,3819,male,0,18-30,bachelors
3463,3078,female,0,18-30,hs
3464,3712,male,0,18-30,bachelors
3465,2981,female,0,30-45,bachelors
3466,3883,male,0,18-30,bachelors
3467,2033,male,0,30-45,masters
3468,615,female,0,18-30,professional
3469,2568,male,0,18-30,hs
3470,1785,female,1,45-60,bachelors
3471,3709,male,0,18-30,bachelors
3472,4096,female,1,30-45,bachelors
3473,4056,female,0,18-30,hs
3474,3635,male,0,30-45,professional
3475,1858,male,1,18-30,professional
3476,1331,male,0,18-30,hs
3477,1776,male,0,Under 18,bachelors
3478,585,male,0,45-60,bachelors
3479,3006,female,0,18-30,bachelors
3480,3879,female,0,18-30,bachelors
3481,2622,female,0,18-30,bachelors
3482,3504,male,0,18-30,hs
3483,3397,female,1,18-30,hs
3484,1119,male,0,18-30,hs
3485,2302,male,0,18-30,hs
3486,1171,male,0,18-30,masters
3487,4038,female,0,30-45,masters
3488,3650,male,0,30-45,professional
3489,2762,male,0,18-30,hs
3490,383,male,0,30-45,professional
3491,3537,male,0,18-30,bachelors
3492,4090,male,0,18-30,professional
3493,2491,male,0,18-30,hs
3494,786,male,0,18-30,hs
3495,2029,male,1,18-30,hs
3496,677,male,0,45-60,bachelors
3497,2034,female,0,Over 60,hs
3498,1150,female,0,45-60,professional
3499,1278,male,0,30-45,professional
3500,1722,female,0,18-30,professional
3501,3975,male,0,18-30,bachelors
3502,1210,male,0,45-60,professional
3503,3126,male,1,30-45,bachelors
3504,1673,male,0,18-30,bachelors
3505,2053,female,0,45-60,hs
3506,2550,female,0,18-30,bachelors
3507,3586,male,1,,masters
3508,2736,female,1,18-30,bachelors
3509,3543,female,1,18-30,hs
3510,3840,female,1,30-45,professional
3511,3742,male,0,18-30,masters
3512,3241,male,0,18-30,bachelors
3513,3195,male,1,18-30,bachelors
3514,2131,female,0,18-30,hs
3515,1258,male,0,18-30,masters
3516,3683,male,1,18-30,bachelors
3517,3066,male,0,18-30,hs
3518,3270,male,0,,hs
3519,3740,female,0,45-60,hs
3520,892,female,0,18-30,hs
3521,3735,female,0,30-45,professional
3522,1706,female,0,30-45,bachelors
3523,1811,male,0,18-30,bachelors
3524,3109,male,0,30-45,masters
3525,4261,male,0,18-30,bachelors
3526,2845,male,0,,bachelors
3527,3116,female,1,30-45,hs
3528,3836,female,1,30-45,hs
3529,1323,male,0,30-45,masters
3530,2790,male,0,18-30,bachelors
3531,4154,male,1,Under 18,hs
3532,3613,female,0,30-45,hs
3533,440,male,0,18-30,bachelors
3534,2011,male,0,18-30,hs
3535,4251,female,0,30-45,some
3536,3203,female,1,18-30,masters
3537,1027,female,1,45-60,hs
3538,3149,female,1,30-45,bachelors
3539,3711,male,0,18-30,hs
3540,3,female,0,18-30,bachelors
3541,2260,male,0,18-30,bachelors
3542,3309,female,0,18-30,bachelors
3543,3352,female,0,18-30,bachelors
3544,3302,female,0,18-30,masters
3545,3912,female,0,18-30,masters
3546,1466,male,0,30-45,bachelors
3547,3908,female,0,18-30,masters
3548,3376,female,0,18-30,hs
3549,3627,male,0,18-30,hs
3550,4032,female,1,18-30,hs
3551,2245,female,0,18-30,masters
3552,4255,male,0,18-30,bachelors
3553,2023,male,0,18-30,hs
3554,2469,male,0,18-30,bachelors
3555,3878,female,0,30-45,hs
3556,3402,female,0,18-30,bachelors
3557,792,female,0,18-30,bachelors
3558,133,female,0,45-60,hs
3559,1670,female,0,18-30,bachelors
3560,2310,male,0,18-30,bachelors
3561,3136,male,1,45-60,bachelors
3562,2010,male,0,18-30,bachelors
3563,624,male,0,18-30,hs
3564,4166,female,0,18-30,bachelors
3565,4223,female,1,18-30,hs
3566,3609,male,0,30-45,professional
3567,4097,male,1,18-30,bachelors
3568,3101,female,1,30-45,hs
3569,594,male,1,18-30,hs
3570,4131,male,0,18-30,masters
3571,3876,female,1,30-45,professional
3572,2042,male,0,18-30,hs
3573,4203,male,0,18-30,hs
3574,4172,male,0,45-60,masters
3575,3605,male,1,30-45,bachelors
3576,2153,male,0,18-30,hs
3577,1652,female,0,30-45,bachelors
3578,1902,male,1,18-30,bachelors
3579,831,female,0,18-30,hs
3580,3781,male,1,30-45,hs
3581,3139,male,0,18-30,bachelors
3582,922,male,1,,bachelors
3583,2680,male,0,18-30,bachelors
3584,3752,female,0,18-30,bachelors
3585,3899,male,0,18-30,bachelors
3586,3189,female,0,18-30,bachelors
3587,1105,female,0,18-30,bachelors
3588,2192,female,1,Under 18,hs
3589,2692,female,0,30-45,hs
3590,4160,male,0,45-60,bachelors
